  wavelength    amplitude        phase
1.06824700E+03 1.37905220E-02 -4.06544020E+02
1.06819540E+03 2.05506610E-02 -4.07651240E+02
1.06814390E+03 2.36875350E-02 -4.08789620E+02
1.06809240E+03 2.26052680E-02 -4.09932500E+02
1.06804090E+03 1.75888480E-02 -4.11063580E+02
1.06798940E+03 9.72941250E-03 -4.12123670E+02
1.06793790E+03 2.38469850E-03 -4.11970510E+02
1.06788640E+03 9.64992790E-03 -4.11845580E+02
1.06783500E+03 1.72638200E-02 -4.12922530E+02
1.06778350E+03 2.22330500E-02 -4.14076100E+02
1.06773200E+03 2.36991570E-02 -4.15243290E+02
1.06768050E+03 2.13408020E-02 -4.16404720E+02
1.06762910E+03 1.54659880E-02 -4.17537770E+02
1.06757760E+03 7.16438320E-03 -4.18527560E+02
1.06752620E+03 3.78250110E-03 -4.17606030E+02
1.06747470E+03 1.21607600E-02 -4.18290480E+02
1.06742330E+03 1.88685250E-02 -4.19399700E+02
1.06737180E+03 2.23281190E-02 -4.20560000E+02
1.06732040E+03 2.20771190E-02 -4.21733780E+02
1.06726900E+03 1.83307140E-02 -4.22900450E+02
1.06721760E+03 1.18390560E-02 -4.24012790E+02
1.06716610E+03 4.23723820E-03 -4.24690600E+02
1.06711470E+03 6.71019010E-03 -4.23992530E+02
1.06706330E+03 1.44696630E-02 -4.24927950E+02
1.06701190E+03 2.02118140E-02 -4.26040640E+02
1.06696050E+03 2.24993580E-02 -4.27173610E+02
1.06690910E+03 2.06919750E-02 -4.28292180E+02
1.06685770E+03 1.50753400E-02 -4.29353770E+02
1.06680640E+03 7.28666010E-03 -4.30136850E+02
1.06675500E+03 6.11992140E-03 -4.29658240E+02
1.06670360E+03 1.37969200E-02 -4.30309820E+02
1.06665220E+03 1.98883680E-02 -4.31356010E+02
1.06660090E+03 2.24616620E-02 -4.32473190E+02
1.06654950E+03 2.11036740E-02 -4.33608410E+02
1.06649820E+03 1.62455500E-02 -4.34730030E+02
1.06644680E+03 9.01310010E-03 -4.35747730E+02
1.06639550E+03 3.14554710E-03 -4.35637680E+02
1.06634410E+03 9.21086810E-03 -4.35679120E+02
1.06629280E+03 1.56764460E-02 -4.36716430E+02
1.06624150E+03 1.94681510E-02 -4.37853920E+02
1.06619010E+03 1.98448310E-02 -4.39015090E+02
1.06613880E+03 1.67925390E-02 -4.40177790E+02
